"ID";"REGION_ID";"REGION_CODE";"REGION_NAME";"REGION_ENAME";"REGION_TYPE";"PARENT_REGION_ID";"HOT_CITY";"IS_DELETED";"VERSION";"CREATE_BY";"CREATE_TIME";"UPDATE_BY";"UPDATE_TIME";"STATUS"
"3249";"710205";"710205";"鼓山区";"Gu Shan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3250";"710206";"710206";"旗津区";"Qi Jin Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3251";"710207";"710207";"前镇区";"Qian Zhen Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3252";"710208";"710208";"三民区";"San Min Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3253";"710209";"710209";"左营区";"Zuo Ying Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3254";"710210";"710210";"楠梓区";"Zuo Zuo Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3255";"710211";"710211";"小港区";"Xiao Gang Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3256";"710241";"710241";"苓雅区";"Zuo Ya Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3257";"710242";"710242";"仁武区";"Ren Wu Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3258";"710243";"710243";"大社区";"Da She Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3259";"710244";"710244";"冈山区";"Gang Shan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3260";"710245";"710245";"路竹区";"Lu Zhu Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3261";"710246";"710246";"阿莲区";"A Lian Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3262";"710247";"710247";"田寮区";"Tian Zuo Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3263";"710248";"710248";"燕巢区";"Yan Chao Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3264";"710249";"710249";"桥头区";"Qiao Tou Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3265";"710250";"710250";"梓官区";"Zuo Guan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3266";"710251";"710251";"弥陀区";"Mi Tuo Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3267";"710252";"710252";"永安区";"Yong An Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3268";"710253";"710253";"湖内区";"Hu Nei Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3269";"710254";"710254";"凤山区";"Feng Shan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3270";"710255";"710255";"大寮区";"Da Zuo Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3271";"710256";"710256";"林园区";"Lin Yuan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3272";"710257";"710257";"鸟松区";"Niao Song Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3273";"710258";"710258";"大树区";"Da Shu Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3274";"710259";"710259";"旗山区";"Qi Shan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3275";"710260";"710260";"美浓区";"Mei Nong Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3276";"710261";"710261";"六龟区";"Liu Gui Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3277";"710262";"710262";"内门区";"Nei Men Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3278";"710263";"710263";"杉林区";"Shan Lin Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3279";"710264";"710264";"甲仙区";"Jia Xian Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3280";"710265";"710265";"桃源区";"Tao Yuan Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3281";"710266";"710266";"那玛夏区";"Na Ma Xia Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3282";"710267";"710267";"茂林区";"Mao Lin Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3283";"710268";"710268";"茄萣区";"Qie Qu Qu ";"10001003";"710200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3284";"710500";"710500　　";"台南市";"Tai Nan Shi ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3285";"810101";"810101";"中西区";"Zhong Xi Qu ";"10001003";"810100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3286";"710601";"710601";"东区";"Dong Qu ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3287";"810104";"810104";"南区";"Nan Qu ";"10001003";"810100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3288";"810301";"810301";"北区";"Bei Qu ";"10001003";"810300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3289";"710305";"710305";"安平区";"An Ping Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3290";"710306";"710306";"安南区";"An Nan Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3291";"710339";"710339";"永康区";"Yong Kang Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3292";"710340";"710340";"归仁区";"Gui Ren Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3293";"710341";"710341";"新化区";"Xin Hua Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3294";"710342";"710342";"左镇区";"Zuo Zhen Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3295";"710343";"710343";"玉井区";"Yu Jing Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3296";"710344";"710344";"楠西区";"Zuo Xi Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3297";"710345";"710345";"南化区";"Nan Hua Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3298";"710346";"710346";"仁德区";"Ren De Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3299";"710347";"710347";"关庙区";"Guan Miao Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3300";"710348";"710348";"龙崎区";"Long Qi Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3301";"710349";"710349";"官田区";"Guan Tian Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3302";"710350";"710350";"麻豆区";"Ma Dou Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3303";"710351";"710351";"佳里区";"Jia Li Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3304";"710352";"710352";"西港区";"Xi Gang Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3305";"710353";"710353";"七股区";"Qi Gu Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3306";"710354";"710354";"将军区";"Jiang Jun Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3307";"710355";"710355";"学甲区";"Xue Jia Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3308";"710356";"710356";"北门区";"Bei Men Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3309";"710357";"710357";"新营区";"Xin Ying Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3310";"710358";"710358";"后壁区";"Hou Bi Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3311";"710359";"710359";"白河区";"Bai He Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3312";"230406";"230406";"东山区";"Dong Shan Qu ";"10001003";"230400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3313";"710361";"710361";"六甲区";"Liu Jia Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3314";"710362";"710362";"下营区";"Xia Ying Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3315";"710363";"710363";"柳营区";"Liu Ying Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3316";"710364";"710364";"盐水区";"Yan Shui Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3317";"710365";"710365";"善化区";"Shan Hua Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3318";"710366";"710366";"大内区";"Da Nei Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3319";"710367";"710367";"山上区";"Shan Shang Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3320";"130602";"130602";"新市区";"Xin Shi Qu ";"10001003";"130600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3321";"621102";"621102";"安定区";"An Ding Qu ";"10001003";"621100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3322";"710400";"710400";"台中市";"Tai Zhong Shi ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3323";"710401";"710401";"中区";"Zhong Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3324";"710701";"710701";"东区";"Dong Qu ";"10001003";"710700";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3325";"710403";"710403";"南区";"Nan Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3326";"510403";"510403";"西区";"Xi Qu ";"10001003";"510400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3327";"710504";"710504";"北区";"Bei Qu ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3328";"710406";"710406";"北屯区";"Bei Tun Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3329";"710407";"710407";"西屯区";"Xi Tun Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3330";"710408";"710408";"南屯区";"Nan Tun Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3331";"210904";"210904";"太平区";"Tai Ping Qu ";"10001003";"210900";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3332";"710432";"710432";"大里区";"Da Li Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3333";"710433";"710433";"雾峰区";"Wu Feng Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3334";"710434";"710434";"乌日区";"Wu Ri Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3335";"710435";"710435";"丰原区";"Feng Yuan Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3336";"710436";"710436";"后里区";"Hou Li Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3337";"710437";"710437";"石冈区";"Shi Gang Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3338";"710438";"710438";"东势区";"Dong Shi Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3339";"210102";"210102";"和平区";"He Ping Qu ";"10001003";"210100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3340";"710440";"710440";"新社区";"Xin She Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3341";"710441";"710441";"潭子区";"Tan Zi Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3342";"710442";"710442";"大雅区";"Da Ya Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3343";"710443";"710443";"神冈区";"Shen Gang Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3344";"710444";"710444";"大肚区";"Da Du Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3345";"710445";"710445";"沙鹿区";"Sha Lu Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3346";"710446";"710446";"龙井区";"Long Jing Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3347";"710447";"710447";"梧栖区";"Wu Qi Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3348";"710448";"710448";"清水区";"Qing Shui Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3349";"710449";"710449";"大甲区";"Da Jia Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3350";"710450";"710450";"外埔区";"Wai Pu Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3351";"710105";"710105";"大安区";"Da An Qu ";"10001003";"710100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3352";"350527";"350527";"金门县";"Jin Men Xian ";"10001002";"350500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3353";"710507";"710507";"金沙镇";"Jin Sha Zhen ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3354";"710508";"710508";"金湖镇";"Jin Hu Zhen ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3355";"710509";"710509";"金宁乡";"Jin Ning Xiang ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3356";"710510";"710510";"金城镇";"Jin Cheng Zhen ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3357";"710511";"710511";"烈屿乡";"Lie Yu Xiang ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3358";"710512";"710512";"乌坵乡";"Wu  Xiang ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3359";"712800";"712800";"南投县";"Nan Tou Xian ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3360";"710614";"710614";"南投市";"Nan Tou Shi ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3361";"710615";"710615";"中寮乡";"Zhong Zuo Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3362";"710616";"710616";"草屯镇";"Cao Tun Zhen ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3363";"710617";"710617";"国姓乡";"Guo Xing Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3364";"710618";"710618";"埔里镇";"Pu Li Zhen ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3365";"710619";"710619";"仁爱乡";"Ren Ai Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3366";"710620";"710620";"名间乡";"Ming Jian Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3367";"710621";"710621";"集集镇";"Ji Ji Zhen ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3368";"710622";"710622";"水里乡";"Shui Li Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3369";"710623";"710623";"鱼池乡";"Yu Chi Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3370";"710624";"710624";"信义乡";"Xin Yi Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3371";"710625";"710625";"竹山镇";"Zhu Shan Zhen ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3372";"710626";"710626";"鹿谷乡";"Lu Gu Xiang ";"10001003";"710600";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3373";"710300";"710300";"基隆市";"Ji Long Shi ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3374";"710304";"710304";"仁爱区";"Ren Ai Qu ";"10001003";"710300";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3375";"710103";"710103";"信义区";"Xin Yi Qu ";"10001003";"710100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3376";"710106";"710106";"中正区";"Zhong Zheng Qu ";"10001003";"710100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3377";"210202";"210202";"中山区";"Zhong Shan Qu ";"10001003";"210200";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3378";"710705";"710705";"安乐区";"An Le Qu ";"10001003";"710700";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3379";"710706";"710706";"暖暖区";"Nuan Nuan Qu ";"10001003";"710700";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3380";"710707";"710707";"七堵区";"Qi Du Qu ";"10001003";"710700";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3381";"710600";"710600";"新竹市";"Xin Zhu Shi ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3382";"510402";"510402";"东区";"Dong Qu ";"10001003";"510400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3383";"710405";"710405";"北区";"Bei Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3384";"710803";"710803";"香山区";"Xiang Shan Qu ";"10001003";"710800";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3385";"710700";"710700";"嘉义市";"Jia Yi Shi ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3386";"710501";"710501";"东区";"Dong Qu ";"10001003";"710500";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3387";"710404";"710404";"西区";"Xi Qu ";"10001003";"710400";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3388";"711100";"711100";"新北市";"Xin Bei Shi ";"10001002";"710000";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3389";"711130";"711130";"万里区";"Wan Li Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3390";"310116";"310116";"金山区";"Jin Shan Qu ";"10001003";"310100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3391";"711132";"711132";"板桥区";"Ban Qiao Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3392";"711133";"711133";"汐止区";"Xi Zhi Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3393";"711134";"711134";"深坑区";"Shen Keng Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3394";"711135";"711135";"石碇区";"Shi Zuo Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3395";"711136";"711136";"瑞芳区";"Rui Fang Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3396";"711137";"711137";"平溪区";"Ping Xi Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3397";"711138";"711138";"双溪区";"Shuang Xi Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3398";"711139";"711139";"贡寮区";"Gong Zuo Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3399";"711140";"711140";"新店区";"Xin Dian Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3400";"711141";"711141";"坪林区";"Ping Lin Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3401";"711142";"711142";"乌来区";"Wu Lai Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
"3402";"711143";"711143";"永和区";"Yong He Qu ";"10001003";"711100";"1";"N";"1";NULL;"2020-04-27 17:41:12";NULL;"2020-04-27 17:41:12";"10011001"
